spotify_id,tag,count,normalized_count,source
2G2YzndIA6jeWFPBXhUjh5,lovely day,1,0.024390243902439025,Playlists
2G2YzndIA6jeWFPBXhUjh5,pre-wedding,1,0.024390243902439025,Playlists
2G2YzndIA6jeWFPBXhUjh5,rehearsal dinner,1,0.024390243902439025,Playlists
2G2YzndIA6jeWFPBXhUjh5,road trip,1,0.024390243902439025,Playlists
2G2YzndIA6jeWFPBXhUjh5,tripping,1,0.024390243902439025,Playlists
2G2YzndIA6jeWFPBXhUjh5,wedding dance,1,0.024390243902439025,Playlists
2G2YzndIA6jeWFPBXhUjh5,wedding reception,1,0.024390243902439025,Playlists
2GA7LhybpL3cEc6ybZo0gp,romantic style,1,0.024390243902439025,Playlists
2GEDd9qtGXU7IvGgqTF6Uj,dinner party,1,0.024390243902439025,Playlists
2GEDd9qtGXU7IvGgqTF6Uj,feel good,1,0.024390243902439025,Playlists
2GEDd9qtGXU7IvGgqTF6Uj,love,1,0.024390243902439025,Playlists
2GEDd9qtGXU7IvGgqTF6Uj,relaxing,1,0.024390243902439025,Playlists
2GEDd9qtGXU7IvGgqTF6Uj,road trip,1,0.024390243902439025,Playlists
2GEDd9qtGXU7IvGgqTF6Uj,wedding reception,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,bridal shower,2,0.04878048780487805,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,bridal shower,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,christmas,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,christmas,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,feel goods,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,positive vibes,2,0.04878048780487805,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,good morning,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,good morning,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,graduation party,4,0.0975609756097561,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,graduation party,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happiness,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy,2,0.04878048780487805,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy list,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy songs,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy thoughts,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy birthday,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,life is good,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,love,4,0.0975609756097561,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,love,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,lovely day,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,road trip,11,0.2682926829268293,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,sunshine,3,0.07317073170731707,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,surf,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,the wedding,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,wedding dance,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,wedding reception,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,beach vibes,4,0.0975609756097561,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,birthday,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,block party,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,bridal shower,2,0.04878048780487805,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,bridal shower,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,christmas,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,christmas,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,dinner party,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,happy songs,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,life is good,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,love,4,0.0975609756097561,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,love,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,lovely day,1,0.024390243902439025,Playlists
2Gy7qnDwt8Z3MNxqat4CsK,wedding reception,1,0.024390243902439025,Playlists
2H82AQCQNc4TH2yVcYKIID,good morning,1,0.024390243902439025,Playlists
2HCaIYjkvWSZzaSKUoOh3d,morning sunshine,1,0.024390243902439025,Playlists
2HCaIYjkvWSZzaSKUoOh3d,party mix,1,0.024390243902439025,Playlists
2HCaIYjkvWSZzaSKUoOh3d,road trip,2,0.04878048780487805,Playlists
2HCaIYjkvWSZzaSKUoOh3d,morning sunshine,1,0.024390243902439025,Playlists
2HCaIYjkvWSZzaSKUoOh3d,party mix,1,0.024390243902439025,Playlists
2HCaIYjkvWSZzaSKUoOh3d,road trip,2,0.04878048780487805,Playlists
2HXnjMxrO4QccqE3Grwmd0,rehearsal dinner,1,0.024390243902439025,Playlists
2HZGsnMByx3V8KmNW6LqWF,beach day,1,0.024390243902439025,Playlists
2HZGsnMByx3V8KmNW6LqWF,road trip,1,0.024390243902439025,Playlists
2HqCaO7BV010qXS5FuiTED,on the road,1,0.024390243902439025,Playlists
2I9foKseoFQh07p6sD2voE,get hype,1,0.024390243902439025,Playlists
2Ih217RCGAmyQR68Nn7Cqo,kill me,1,0.024390243902439025,Playlists
2IkM8zrt6Y1F344CNfaDA0,soulful,1,0.024390243902439025,Playlists
2ImuQo1g14CTR9hZAZD3aQ,after hours,1,0.024390243902439025,Playlists
2ImuQo1g14CTR9hZAZD3aQ,kill me,1,0.024390243902439025,Playlists
2ImuQo1g14CTR9hZAZD3aQ,party mix,1,0.024390243902439025,Playlists
2J6QnTjHIWwXErNWyF0RUC,rehearsal dinner,1,0.024390243902439025,Playlists
2J9ChZBgjDLdGaIKdKQcP0,feel good,1,0.024390243902439025,Playlists
2KOt2JrCB720UxIbyzweQo,beach vibes,1,0.024390243902439025,Playlists
2KOt2JrCB720UxIbyzweQo,feel good,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,birthday,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,bachelorette party,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,feeling good,3,0.07317073170731707,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,graduation party,3,0.07317073170731707,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,let's dance,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,lush,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,merry christmas,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,party bus,2,0.04878048780487805,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,party mix,6,0.14634146341463414,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,party mix,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,wedding dance,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,road trip,3,0.07317073170731707,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,summer bbq,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,summer camp,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,summer fun,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,sunshine,1,0.024390243902439025,Playlists
2LEF1A8DOZ9wRYikWgVlZ8,wedding dance,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,feeling good,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,graduation party,3,0.07317073170731707,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,love,2,0.04878048780487805,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,party mix,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,wedding dance,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,wedding reception,6,0.14634146341463414,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,feeling good,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,graduation party,3,0.07317073170731707,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,happy hour,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,party mix,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,road trip,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,wedding background,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,wedding dance,2,0.04878048780487805,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,wedding day,1,0.024390243902439025,Playlists
2M2WJ7gBlcKNxdhyfPp9zY,wedding reception,6,0.14634146341463414,Playlists
2M55R2A9IAhLdsCGFj8r8k,wedding reception,1,0.024390243902439025,Playlists
2MAaiV0bbeq4FpSwPe2rR8,block party,1,0.024390243902439025,Playlists
2MAaiV0bbeq4FpSwPe2rR8,summer camp,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,after party,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,christmas,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,feel good,3,0.07317073170731707,Playlists
2MLHyLy5z5l5YRp7momlgw,feeling good,2,0.04878048780487805,Playlists
2MLHyLy5z5l5YRp7momlgw,float on,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,fun times,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,happy,2,0.04878048780487805,Playlists
2MLHyLy5z5l5YRp7momlgw,homecoming,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,love of my life,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,lush,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,party mix,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,safe and sound,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,skiing,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,sleeping songs,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,summer fun,1,0.024390243902439025,Playlists
2MLHyLy5z5l5YRp7momlgw,sunshine,3,0.07317073170731707,Playlists
2MVwrvjmcdt4MsYYLCYMt8,feeling good,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,feeling good,2,0.04878048780487805,Playlists
2MVwrvjmcdt4MsYYLCYMt8,soulful,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,happy hour,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,happy together,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,on the road,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,on the road,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,relaxing,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,road trip,7,0.17073170731707318,Playlists
2MVwrvjmcdt4MsYYLCYMt8,road trip,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,summer days,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,summer fun,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,sunshine,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,uprising,1,0.024390243902439025,Playlists
2MVwrvjmcdt4MsYYLCYMt8,wedding reception,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,birthday,3,0.07317073170731707,Playlists
2NBQmPrOEEjA8VbeWOQGxO,birthday,2,0.04878048780487805,Playlists
2NBQmPrOEEjA8VbeWOQGxO,block party,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,confidence,2,0.04878048780487805,Playlists
2NBQmPrOEEjA8VbeWOQGxO,feel good,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,graduation party,2,0.04878048780487805,Playlists
2NBQmPrOEEjA8VbeWOQGxO,party hardy,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,rager,2,0.04878048780487805,Playlists
2NBQmPrOEEjA8VbeWOQGxO,summer days,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,turn up,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,twerk,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,wedding reception,1,0.024390243902439025,Playlists
2NBQmPrOEEjA8VbeWOQGxO,hugs and kisses,1,0.024390243902439025,Playlists
2OgVsp77En2nju8pnCieVU,good morning,1,0.024390243902439025,Playlists
2OgVsp77En2nju8pnCieVU,road trip,3,0.07317073170731707,Playlists
2OgVsp77En2nju8pnCieVU,sad,1,0.024390243902439025,Playlists
2Ou1Hyvr08mr0pZauPvv6j,wedding reception,1,0.024390243902439025,Playlists
2OuNnwnNQyWrF47pthWxNb,love,1,0.024390243902439025,Playlists
2Pn5gvVioma5LHPxgEBBmD,inspiring,1,0.024390243902439025,Playlists
2Pn5gvVioma5LHPxgEBBmD,road trip,1,0.024390243902439025,Playlists
2PtwvKN5m8B0HVel2kOdoX,love,3,0.07317073170731707,Playlists
2PtwvKN5m8B0HVel2kOdoX,intimate moments,1,0.024390243902439025,Playlists
2PuUFT13yCzUOZun94WOXv,dinner party,1,0.024390243902439025,Playlists
2PuUFT13yCzUOZun94WOXv,happy,2,0.04878048780487805,Playlists
2PuUFT13yCzUOZun94WOXv,road trip,1,0.024390243902439025,Playlists
2PuUFT13yCzUOZun94WOXv,graduation party,1,0.024390243902439025,Playlists
2PuUFT13yCzUOZun94WOXv,rehearsal dinner,2,0.04878048780487805,Playlists
2RaA6kIcvomt77qlIgGhCT,road trip,2,0.04878048780487805,Playlists
2RaA6kIcvomt77qlIgGhCT,road trip,1,0.024390243902439025,Playlists
2RaA6kIcvomt77qlIgGhCT,block party,1,0.024390243902439025,Playlists
2RaA6kIcvomt77qlIgGhCT,road trip,1,0.024390243902439025,Playlists
2RaN7kGPxuT3wvpdw9dyND,feeling good,1,0.024390243902439025,Playlists
2THkQauDWMvJgXFGPY4iKB,party mix,1,0.024390243902439025,Playlists
2THkQauDWMvJgXFGPY4iKB,snowboard,1,0.024390243902439025,Playlists
2UKkLqST2xWpK8n1b0Xr5Z,sad,1,0.024390243902439025,Playlists
2UREu1Y8CO4jXkbvqAtP7g,angry,1,0.024390243902439025,Playlists
2UREu1Y8CO4jXkbvqAtP7g,broken,1,0.024390243902439025,Playlists
2UREu1Y8CO4jXkbvqAtP7g,give me love,1,0.024390243902439025,Playlists
2UREu1Y8CO4jXkbvqAtP7g,motivational,1,0.024390243902439025,Playlists
2UREu1Y8CO4jXkbvqAtP7g,uplifting,1,0.024390243902439025,Playlists
2Ud3deeqLAG988pfW0Kwcl,grooving,1,0.024390243902439025,Playlists
2Ud3deeqLAG988pfW0Kwcl,happy,1,0.024390243902439025,Playlists
2Ud3deeqLAG988pfW0Kwcl,happy,1,0.024390243902439025,Playlists
2Ud3deeqLAG988pfW0Kwcl,happy,1,0.024390243902439025,Playlists
2Ud3deeqLAG988pfW0Kwcl,road trip,3,0.07317073170731707,Playlists
2Ud3deeqLAG988pfW0Kwcl,wedding dance,1,0.024390243902439025,Playlists
2Ud3deeqLAG988pfW0Kwcl,hugs and kisses,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,feel good,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,fun,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,get pumped,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,good morning,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,happy,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,happy birthday,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,love,1,0.024390243902439025,Playlists
2V8KvnD5LVeeDChMWEkSzC,turn up,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,feel good,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,glitter,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,grooving,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,happy,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,new beginning,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,peaceful,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,glitter,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,grooving,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,lush,1,0.024390243902439025,Playlists
2VGDntFPvgvqSiUf9ITEfW,christmas,1,0.024390243902439025,Playlists
2VNfJpwdEQBLyXajaa6LWT,fun,1,0.024390243902439025,Playlists
2VNfJpwdEQBLyXajaa6LWT,suicide,1,0.024390243902439025,Playlists
2VNfJpwdEQBLyXajaa6LWT,summer bbq,1,0.024390243902439025,Playlists
2W5UG7uGle3SlZiyzEGxls,uplift,1,0.024390243902439025,Playlists
2WD9ggmpZE7Wodh3qVVCgg,road trip,1,0.024390243902439025,Playlists
2WDvW3o8WeGN4v4cpsYVhT,wedding dancing,1,0.024390243902439025,Playlists
2WOjLF83vqjit2Zh4B69V3,beach day,1,0.024390243902439025,Playlists
2WOjLF83vqjit2Zh4B69V3,graduation party,1,0.024390243902439025,Playlists
2WOjLF83vqjit2Zh4B69V3,peaceful,1,0.024390243902439025,Playlists
2WOjLF83vqjit2Zh4B69V3,rehearsal dinner,2,0.04878048780487805,Playlists
2WOjLF83vqjit2Zh4B69V3,road trip,1,0.024390243902439025,Playlists
2WQAknZHrJAEQOFXe0F44P,depression,1,0.024390243902439025,Playlists
2WQAknZHrJAEQOFXe0F44P,graduation party,1,0.024390243902439025,Playlists
2X4H5K1aT6d7UyPWVfJWmF,soulful,1,0.024390243902439025,Playlists
2X4H5K1aT6d7UyPWVfJWmF,love making,1,0.024390243902439025,Playlists
2X4H5K1aT6d7UyPWVfJWmF,wedding dance,1,0.024390243902439025,Playlists
2XKW8CH8nRZH9cF2DNjBHN,wedding reception,1,0.024390243902439025,Playlists
2XQUerfdDAi7Ncla2a4skr,fun stuff,1,0.024390243902439025,Playlists
2XQUerfdDAi7Ncla2a4skr,positive vibes,1,0.024390243902439025,Playlists
2XwYeBzumtjxVbFWwhJpsy,good morning,1,0.024390243902439025,Playlists
2XwYeBzumtjxVbFWwhJpsy,graduation party,1,0.024390243902439025,Playlists
2XwYeBzumtjxVbFWwhJpsy,happy,1,0.024390243902439025,Playlists
2Y5ngAobMcspRywfmb77k5,on the road,1,0.024390243902439025,Playlists
2YolSRrYvFxhTGjbiT33yH,depression,1,0.024390243902439025,Playlists
2YolSRrYvFxhTGjbiT33yH,depression,1,0.024390243902439025,Playlists
2Yt2u7vNSCkPUy1awRFSPV,walking on sunshine,1,0.024390243902439025,Playlists
2Yt2u7vNSCkPUy1awRFSPV,walking on sunshine,1,0.024390243902439025,Playlists
2YtVzmZzew1ILUdNueyWd7,dinner party,1,0.024390243902439025,Playlists
2YtVzmZzew1ILUdNueyWd7,feel good friday,1,0.024390243902439025,Playlists
2YtVzmZzew1ILUdNueyWd7,road trip,1,0.024390243902439025,Playlists
2Z81PDDYNMTxZKiU2XIuFx,high energy,1,0.024390243902439025,Playlists
2Z81PDDYNMTxZKiU2XIuFx,road trip,1,0.024390243902439025,Playlists
2Z81PDDYNMTxZKiU2XIuFx,saturday morning,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,beach day,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,block party,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,feeling good,2,0.04878048780487805,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,fun,2,0.04878048780487805,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,graduation party,3,0.07317073170731707,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,graduation party,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,lush,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,relaxing,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,road trip,4,0.0975609756097561,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,summer time,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,sunshine,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,turn up,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,walking on sunshine,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,wedding dance,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,wedding dancing,2,0.04878048780487805,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,wedding day,1,0.024390243902439025,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,wedding reception,8,0.1951219512195122,Playlists
2ZNTPtYmAhN9vCwnAgqKn1,wedding reception,1,0.024390243902439025,Playlists
2Zy7XVdxyZQB8xp5xbpJdl,party mix,1,0.024390243902439025,Playlists
2Zy7XVdxyZQB8xp5xbpJdl,road trip,2,0.04878048780487805,Playlists
2Zy7XVdxyZQB8xp5xbpJdl,hugs and kisses,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,bridal shower,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,in love,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,kickback,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,love,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,love,8,0.1951219512195122,Playlists
2aBxt229cbLDOvtL7Xbb9x,love,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,affectionate,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,summer party,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,sunny days,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,wedding bells,1,0.024390243902439025,Playlists
2aBxt229cbLDOvtL7Xbb9x,wedding reception,1,0.024390243902439025,Playlists
2aEeghgUcnu75tzcolFMfs,graduation party,2,0.04878048780487805,Playlists
2aEeghgUcnu75tzcolFMfs,graduation party,2,0.04878048780487805,Playlists
2aEeghgUcnu75tzcolFMfs,summer camp,1,0.024390243902439025,Playlists
2aEeghgUcnu75tzcolFMfs,summer love,1,0.024390243902439025,Playlists
2aEeghgUcnu75tzcolFMfs,walking on sunshine,1,0.024390243902439025,Playlists
2aEeghgUcnu75tzcolFMfs,wedding dance,1,0.024390243902439025,Playlists
2aEeghgUcnu75tzcolFMfs,wedding dance,1,0.024390243902439025,Playlists
2aEeghgUcnu75tzcolFMfs,wedding dancing,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,birthday,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,depressed,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,heart,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,honeymoon,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,moon,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,psychedelia,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,summer love,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,sunshine,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,twerk,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,moon,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,rehearsal dinner,1,0.024390243902439025,Playlists
2aoo2jlRnM3A0NyLQqMN2f,relaxing,1,0.024390243902439025,Playlists
2baEFuU0gQon0hgVRioI1o,sunshine,1,0.024390243902439025,Playlists
2bku1YWarHpKlxVC2FB9dH,surf,1,0.024390243902439025,Playlists
2bxY1baYlyXNzmjOkFvqId,party mix,1,0.024390243902439025,Playlists
2bxY1baYlyXNzmjOkFvqId,saturday afternoon,1,0.024390243902439025,Playlists
2bxY1baYlyXNzmjOkFvqId,summer bbq,1,0.024390243902439025,Playlists
2bxY1baYlyXNzmjOkFvqId,summer bbq,1,0.024390243902439025,Playlists
2cWHN0WK52RGAWHgaDamUA,beach mix,1,0.024390243902439025,Playlists
2cWHN0WK52RGAWHgaDamUA,dinner party,1,0.024390243902439025,Playlists
2cWHN0WK52RGAWHgaDamUA,feel good incorporated,1,0.024390243902439025,Playlists
2cWHN0WK52RGAWHgaDamUA,good morning,2,0.04878048780487805,Playlists
2cZ5ACJfBj2uAXARdHpjAW,tribal,1,0.024390243902439025,Playlists
2ccUQnjjNWT0rsNnsBpsCA,feel good,1,0.024390243902439025,Playlists
2ccUQnjjNWT0rsNnsBpsCA,graduation party,1,0.024390243902439025,Playlists
2ccUQnjjNWT0rsNnsBpsCA,graduation party,1,0.024390243902439025,Playlists
2ccUQnjjNWT0rsNnsBpsCA,kickback,1,0.024390243902439025,Playlists
2ccUQnjjNWT0rsNnsBpsCA,relaxing,1,0.024390243902439025,Playlists
2ccUQnjjNWT0rsNnsBpsCA,road trip,3,0.07317073170731707,Playlists
2cmRpmO04TLaKPzmAzySYZ,birthday,1,0.024390243902439025,Playlists
2cmRpmO04TLaKPzmAzySYZ,dancing with myself,1,0.024390243902439025,Playlists
2cmRpmO04TLaKPzmAzySYZ,friday afternoon,1,0.024390243902439025,Playlists
2cmRpmO04TLaKPzmAzySYZ,fun,2,0.04878048780487805,Playlists
2cmRpmO04TLaKPzmAzySYZ,good morning,1,0.024390243902439025,Playlists
2cmRpmO04TLaKPzmAzySYZ,grooving,1,0.024390243902439025,Playlists
2cmRpmO04TLaKPzmAzySYZ,let's get weird,1,0.024390243902439025,Playlists
2cmRpmO04TLaKPzmAzySYZ,summer bbq,1,0.024390243902439025,Playlists
2d4e45fmUnguxh6yqC7gNT,birthday,1,0.024390243902439025,Playlists
2d7Wkw0qgUFcOxOmShrjKG,endless summer,1,0.024390243902439025,Playlists
2dCmGcEOQrMQhMMS8Vj7Ca,happy thoughts,1,0.024390243902439025,Playlists
2dCmGcEOQrMQhMMS8Vj7Ca,kickback,1,0.024390243902439025,Playlists
2dCmGcEOQrMQhMMS8Vj7Ca,love,2,0.04878048780487805,Playlists
2dCmGcEOQrMQhMMS8Vj7Ca,wedding mix,3,0.07317073170731707,Playlists
