tag,match,similarity_score
repetitive,routine,0.579027533531189
repetitive,redundant,0.5223640203475952
repetitive,tiresome,0.5190773010253906
repetitive,incessant,0.5015826225280762
heavy,weighty,0.7842596769332886
heavy,weight,0.7472697496414185
heavy,weigh,0.6807198524475098
heavy,fat,0.5672062635421753
heavy,heft,0.5369479060173035
heavy,burdensome,0.5271106958389282
heavy,pound,0.5158538222312927
breakup,breakup,1.0
ballad,ballad,1.000000238418579
autumn,fall,0.7101750373840332
autumn,august,0.6015527248382568
autumn,advent,0.5437721014022827
autumn,drought,0.5135190486907959
autumn,temperate,0.5014328360557556
calm,calm,1.000000238418579
sensual,sensual,1.0
sexual,erotic,0.7704486846923828
sexual,sex,0.7285701036453247
sexual,pornographic,0.7064975500106812
sexual,sensual,0.6750314235687256
sexual,intimate,0.6646054983139038
sexual,intercourse,0.6395227313041687
sexual,vulgar,0.6159369349479675
soft,stiff,0.5630381107330322
soft,plush,0.5477527976036072
soft,firmness,0.5379653573036194
soft,weakly,0.5190534591674805
sombre,somber,0.6936483383178711
sombre,mournful,0.614762544631958
sombre,melancholy,0.5799964666366577
sombre,dreary,0.579718828201294
sombre,sorrowful,0.5793190002441406
sombre,grim,0.5756973028182983
sombre,gloomy,0.56878662109375
alienation,alienation,1.0000001192092896
depressive,depressive,0.9999998807907104
pessimistic,pessimist,0.8236435651779175
pessimistic,pessimism,0.757546067237854
pessimistic,sceptical,0.6945684552192688
pessimistic,optimist,0.6860005855560303
pessimistic,optimism,0.6643713712692261
pessimistic,neurotic,0.6209769248962402
pessimistic,cheery,0.6166048049926758
self-hatred,hatred,0.7244817614555359
self-hatred,intolerance,0.7236452102661133
self-hatred,insecurity,0.717287540435791
self-hatred,selfishness,0.6607154607772827
self-hatred,immaturity,0.6493821144104004
self-hatred,animosity,0.6466252207756042
self-hatred,hostility,0.6417189240455627
vulgar,vulgar,1.0
anxious,anxious,0.9999997019767761
mechanical,machine,0.6186338663101196
mechanical,automatic,0.5536701679229736
mechanical,structural,0.5441035628318787
mechanical,assembly,0.508333683013916
mechanical,physics,0.5066223740577698
mechanical,fabrication,0.501091480255127
lgbt,masculine,0.5612141489982605
lgbt,hermaphrodite,0.5317336320877075
lgbt,effeminate,0.5157557725906372
hateful,hateful,1.000000238418579
martial,martial,1.0000001192092896
protest,revolt,0.6936843395233154
protest,boycott,0.6849619150161743
protest,disobedience,0.6604503393173218
protest,unrest,0.6516684293746948
protest,grievance,0.649983286857605
protest,complain,0.6481730937957764
protest,picketing,0.6320192813873291
rain,rainy,0.8390570878982544
rain,sleet,0.6336669325828552
rain,flood,0.6223185658454895
rain,monsoon,0.6084091067314148
rain,storm,0.60126793384552
rain,cloudy,0.5959522724151611
rain,drought,0.5766268968582153
cold,cold,1.000000238418579
cryptic,mysterious,0.6160290241241455
cryptic,symbolic,0.575943648815155
cryptic,mystery,0.5746845006942749
cryptic,vague,0.5509123802185059
cryptic,sinister,0.5371290445327759
cryptic,enigmatic,0.5351420044898987
cryptic,ambiguous,0.5324994325637817
mysterious,mysterious,1.0000001192092896
nocturnal,sunset,0.5813850164413452
nocturnal,vampire,0.5540074110031128
nocturnal,dark,0.526850163936615
nocturnal,darkness,0.5178487300872803
suspenseful,suspense,0.7873557209968567
suspenseful,frightful,0.6265912055969238
suspenseful,thrilling,0.5895575284957886
suspenseful,anticipation,0.5577319264411926
suspenseful,ponderous,0.5382444858551025
suspenseful,tantalizing,0.5367910265922546
suspenseful,gruesome,0.5092338919639587
choral,choral,1.0
anthemic,hymn,0.5691326856613159
anthemic,angelic,0.5513120889663696
anthemic,sonorous,0.5337480902671814
anthemic,illustrious,0.5176124572753906
anthemic,passionate,0.5082516670227051
spring,march,0.5850202441215515
spring,fall,0.5717856884002686
spring,august,0.5500283241271973
hedonistic,hedonism,0.8487193584442139
hedonistic,egotistical,0.5952040553092957
hedonistic,masochism,0.5879455804824829
hedonistic,selfishness,0.5569115877151489
hedonistic,vengeful,0.5493808388710022
hedonistic,selfish,0.5383535027503967
hedonistic,sardonic,0.5378841757774353
dense,saturated,0.5005360841751099
surreal,absurd,0.6633141040802002
surreal,bizarre,0.6558341383934021
surreal,unbelievable,0.6238504648208618
surreal,insane,0.6234885454177856
surreal,ridiculous,0.6056231260299683
surreal,crazy,0.5917752981185913
surreal,extraordinary,0.567042887210846
misanthropic,utopian,0.5163757801055908
misanthropic,unsophisticated,0.5130668878555298
misanthropic,dispassionate,0.5111193060874939
misanthropic,humanity,0.5074118375778198
misanthropic,satanic,0.5063533186912537
misanthropic,despotic,0.5037277936935425
misanthropic,humane,0.5036991238594055
rebellious,rebellion,0.730160653591156
rebellious,mischievous,0.70795738697052
rebellious,defiant,0.6826634407043457
rebellious,vindictive,0.6627691984176636
rebellious,unruly,0.6541769504547119
rebellious,hostile,0.6308375000953674
rebellious,aggressive,0.6262950301170349
summer,august,0.6169198751449585
summer,vacation,0.521569013595581
summer,fall,0.5148864388465881
summer,sunshine,0.5088504552841187
summer,beach,0.5007396936416626
satirical,humorous,0.6158551573753357
satirical,mocking,0.5774373412132263
satirical,troll,0.5578820705413818
satirical,humorist,0.5406862497329712
satirical,mockery,0.5383855104446411
satirical,sarcasm,0.5246702432632446
satirical,joke,0.5167709589004517
manic,maniac,0.7662820816040039
manic,maniacal,0.7559864521026611
manic,melancholic,0.6546027064323425
manic,neurotic,0.5986398458480835
manic,moody,0.5819025635719299
manic,psychosis,0.5712264776229858
manic,crabby,0.5674577951431274
boastful,boasting,0.7780101895332336
boastful,boast,0.7021781802177429
boastful,egotistical,0.6807911396026611
boastful,conceited,0.6710272431373596
boastful,brag,0.6617014408111572
boastful,proud,0.6304841041564941
boastful,commendable,0.6129448413848877
noisy,noisy,1.0000003576278687
infernal,injurious,0.6887563467025757
infernal,inimical,0.6671926975250244
infernal,inimitable,0.636218249797821
infernal,inert,0.575130820274353
infernal,inventive,0.5722267031669617
infernal,iniquity,0.5721639394760132
infernal,ineffable,0.5698022246360779
violence,violence,0.9999998807907104
apocalyptic,devastation,0.6337700486183167
apocalyptic,catastrophe,0.6157553195953369
apocalyptic,disaster,0.575842559337616
apocalyptic,destruction,0.5597590208053589
apocalyptic,earthquake,0.5573385953903198
apocalyptic,doomsday,0.5564959645271301
apocalyptic,calamity,0.5515224933624268
disturbing,distressing,0.673089861869812
disturbing,alarming,0.6234980821609497
disturbing,startling,0.6213659644126892
disturbing,irritating,0.6183394193649292
disturbing,disheartening,0.5891345143318176
disturbing,depressing,0.5730220675468445
disturbing,appalling,0.5702937841415405
folklore,witchcraft,0.585731565952301
folklore,heritage,0.5439901351928711
folklore,spirits,0.5416736602783203
folklore,occult,0.5232115387916565
folklore,superstition,0.5190370082855225
folklore,traditional,0.5189071297645569
folklore,heroism,0.5092188715934753
medieval,feudal,0.7143125534057617
medieval,archaic,0.6008844971656799
medieval,feudalism,0.5907688736915588
medieval,ancient,0.5778093338012695
medieval,renaissance,0.5667397975921631
medieval,nobleman,0.5642164349555969
medieval,barbarian,0.5623524188995361
nature,conservation,0.6360772252082825
nature,evolution,0.6204991340637207
nature,naturalist,0.6195325255393982
nature,abundance,0.5537283420562744
nature,scientific,0.5286892652511597
nature,wilderness,0.5139709711074829
nature,endangered,0.5059636831283569
winter,cold,0.6177308559417725
winter,fall,0.6101628541946411
winter,chilly,0.5728774070739746
winter,freezing,0.5377821922302246
winter,coldness,0.5189099311828613
winter,temperate,0.5132532715797424
winter,sleet,0.5000823736190796
technical,manual,0.5532137155532837
technical,technology,0.5467711687088013
technical,maintenance,0.5304635763168335
technical,administrative,0.5220249891281128
complex,complexed,0.7530374526977539
complex,complicated,0.6241582632064819
complex,complexity,0.5125806927680969
existential,existence,0.7128557562828064
existential,idealism,0.5238300561904907
existential,quandary,0.5179831981658936
existential,demonstrative,0.5172387361526489
existential,invalidity,0.5168001055717468
existential,consciousness,0.5122823715209961
existential,nihilism,0.5056323409080505
war,war,1.0
eclectic,diverse,0.6563998460769653
eclectic,diversified,0.5653380751609802
eclectic,ornate,0.5004113912582397
tropical,exotic,0.5575896501541138
tropical,desert,0.5513991713523865
tropical,arid,0.5462106466293335
tropical,jungle,0.545814037322998
tropical,mediterranean,0.543759822845459
tropical,temperate,0.5254377722740173
tropical,floral,0.5230832695960999
alcohol,liquor,0.8844047784805298
alcohol,alcoholism,0.820338249206543
alcohol,booze,0.7770642638206482
alcohol,beer,0.7747977375984192
alcohol,drinking,0.7674249410629272
alcohol,sobriety,0.7149842977523804
alcohol,drunkenness,0.7061229348182678
anti-religious,atheism,0.6543978452682495
anti-religious,intolerant,0.6372833847999573
anti-religious,intolerance,0.6174822449684143
anti-religious,fanaticism,0.57082200050354
anti-religious,prejudiced,0.5464329123497009
anti-religious,antisocial,0.5457668304443359
anti-religious,anathema,0.5421434640884399
nihilistic,nihilism,0.8620163798332214
nihilistic,neurotic,0.6295203566551208
nihilistic,intolerant,0.585534930229187
nihilistic,indolent,0.5686772465705872
nihilistic,hateful,0.5645236372947693
nihilistic,argumentative,0.5590906143188477
nihilistic,reactionary,0.5473064184188843
sarcastic,sarcasm,0.885273814201355
sarcastic,humorous,0.6154320240020752
sarcastic,joking,0.5863773822784424
sarcastic,joke,0.5420902967453003
sarcastic,witty,0.5324313640594482
sarcastic,troll,0.5180502533912659
forest,tree,0.6916406154632568
forest,jungle,0.6296209096908569
forest,wilderness,0.5848547220230103
forest,oak,0.5797496438026428
forest,spruce,0.5695009231567383
forest,birch,0.5495654940605164
forest,evergreen,0.5256376266479492
dissonant,dissonance,0.8436424732208252
dissonant,dispassionate,0.6018979549407959
dissonant,distasteful,0.5824245810508728
dissonant,incoherent,0.5582865476608276
dissonant,disingenuous,0.5508764386177063
dissonant,dismal,0.5402671694755554
dissonant,disreputable,0.539165198802948
christian,pastor,0.6184881925582886
christian,apostolic,0.6110565066337585
christian,devout,0.6104470491409302
christian,pious,0.5947368741035461
christian,sinner,0.5920765995979309
christian,biblical,0.5870713591575623
christian,theological,0.5858401656150818
futuristic,visionary,0.5255417823791504
triumphant,triumphant,0.9999998807907104
history,heritage,0.5817136168479919
history,archaeology,0.5662843585014343
history,religion,0.5625011920928955
history,culture,0.5581839084625244
history,feudalism,0.5287754535675049
history,holocaust,0.512133777141571
history,theology,0.5099108219146729
desert,desert,1.0
apathetic,apathetic,1.000000238418579
ominous,ominous,0.9999998807907104
aquatic,swim,0.6085941791534424
aquatic,sea,0.6035306453704834
aquatic,pool,0.5837134718894958
aquatic,drown,0.5258167386054993
aquatic,backwater,0.5248974561691284
aquatic,splash,0.5189111232757568
aquatic,waterproof,0.5080108046531677
avant-garde,renaissance,0.5395124554634094
avant-garde,vivacious,0.5116385817527771
avant-garde,artistic,0.506342887878418
avant-garde,classical,0.505304217338562
avant-garde,romanticism,0.5040134191513062
avant-garde,grandeur,0.5010974407196045
chaotic,chaotic,0.9999998807907104
sports,football,0.7619974613189697
sports,basketball,0.7401348352432251
sports,athletic,0.7013734579086304
sports,wrestling,0.6939733624458313
sports,athlete,0.686125636100769
sports,boxing,0.6453137993812561
sports,recreation,0.5433322787284851
lethargic,lethargy,0.8701139688491821
lethargic,drowsiness,0.7264343500137329
lethargic,fatigued,0.7253667116165161
lethargic,tired,0.6785622835159302
lethargic,tiredness,0.6419186592102051
lethargic,fatigue,0.6288732290267944
lethargic,exhausted,0.6158846616744995
natural,unnatural,0.6456987857818604
natural,naturalist,0.6167840361595154
natural,scientific,0.5330870151519775
natural,organic,0.5280547142028809
natural,normality,0.5140390992164612
religious,religion,0.8143339157104492
religious,secular,0.7453547120094299
religious,theological,0.7420016527175903
religious,devout,0.6938901543617249
religious,pious,0.6715319752693176
religious,theology,0.6595601439476013
religious,theocratic,0.6476481556892395
ritualistic,ceremony,0.6141331195831299
ritualistic,satanic,0.5990304946899414
ritualistic,traditional,0.5982152223587036
ritualistic,symbolic,0.569124162197113
ritualistic,barbaric,0.5462530255317688
ritualistic,celebration,0.5323143601417542
ritualistic,festive,0.5310987234115601
occult,occult,1.000000238418579
holiday,holiday,1.0000001192092896
anarchism,anarchism,1.000000238418579
meditative,meditate,0.7782553434371948
meditative,mindfulness,0.7288445234298706
meditative,tranquil,0.6773511171340942
meditative,mindful,0.6768965721130371
meditative,serene,0.6702457666397095
meditative,stillness,0.6468145847320557
meditative,tranquility,0.6392539739608765
nationalism,xenophobia,0.6545096635818481
nationalism,fanaticism,0.5837712287902832
nationalism,terrorism,0.5744056701660156
nationalism,nation,0.5684645175933838
nationalism,despotism,0.5607239603996277
nationalism,allegiance,0.5525454878807068
nationalism,separatist,0.5514219403266907
fairy tale,tale,0.6514134407043457
fairy tale,tragedy,0.5430805683135986
fairy tale,adventure,0.5243358612060547
fairy tale,heroism,0.5232767462730408
nursery rhyme,nursery,0.5738270282745361
funereal,whimsical,0.5495477318763733
funereal,devotional,0.5141907334327698
funereal,joyful,0.513363778591156
funereal,profane,0.5045545101165771
funereal,diabolical,0.5026558637619019
funereal,farcical,0.500861406326294
paranormal,ghost,0.7209107875823975
paranormal,haunted,0.7085289359092712
paranormal,ghostly,0.7069957256317139
paranormal,occult,0.6957064867019653
paranormal,spirits,0.6452603340148926
paranormal,mysterious,0.627019464969635
paranormal,demonic,0.6220433712005615
scary,ominous,0.6444968581199646
scary,dangerous,0.6316036581993103
scary,scare,0.6281430721282959
scary,frightful,0.6196021437644958
scary,horrifying,0.573491096496582
scary,fearful,0.5677086114883423
scary,afraid,0.564645528793335
novelty,originality,0.6574717164039612
novelty,peculiarity,0.6232553124427795
novelty,anomaly,0.6214956641197205
novelty,innovation,0.6041771769523621
novelty,rarity,0.592698335647583
novelty,peculiarities,0.5544872283935547
novelty,unique,0.540804386138916
seasonal,biennial,0.642208456993103
seasonal,perennial,0.601978063583374
seasonal,holiday,0.5723574161529541
pagan,secular,0.6336276531219482
pagan,satanic,0.5823516845703125
pagan,demonic,0.5668320655822754
pagan,heathen,0.5293342471122742
pagan,priest,0.5275665521621704
pagan,devout,0.5237478613853455
pagan,witchcraft,0.5237354040145874
ambitious,ambition,0.6545091867446899
ambitious,aspiring,0.5803838968276978
ambitious,eager,0.5707404613494873
ambitious,greedy,0.5440655946731567
ambitious,strive,0.5282723307609558
ambitious,productive,0.5128999948501587
ambitious,attainable,0.5120642185211182
angst-ridden,distressed,0.6718948483467102
angst-ridden,agitated,0.6445144414901733
angst-ridden,distraught,0.6443430185317993
angst-ridden,unhappiness,0.6389704942703247
angst-ridden,miserable,0.6385475993156433
angst-ridden,unhappy,0.6269729733467102
angst-ridden,irritable,0.6228088736534119
brash,brazen,0.7868236899375916
brash,boisterous,0.6300352811813354
brash,arrogant,0.5523029565811157
brash,bravado,0.5495713949203491
brash,aggressive,0.5273151993751526
brash,cowardly,0.524080216884613
brash,easygoing,0.5032589435577393
brooding,melancholy,0.6656723022460938
brooding,somber,0.6197676062583923
brooding,anxious,0.6137458086013794
brooding,mourning,0.6088559627532959
brooding,depression,0.588833749294281
brooding,depressed,0.5886095762252808
brooding,despair,0.5778172016143799
campy,swampy,0.5523728728294373
campy,trashy,0.5291950106620789
campy,starry,0.5275223255157471
campy,wimpy,0.5201592445373535
campy,sappy,0.5174413919448853
campy,flowery,0.5102475881576538
campy,sketchy,0.5073274374008179
confident,confident,0.9999998807907104
cool,cool,1.0000001192092896
cocky,arrogant,0.755742073059082
cocky,confident,0.6602765321731567
cocky,aggressive,0.6519162058830261
cocky,arrogance,0.6193951964378357
cocky,cowardly,0.5779477953910828
cocky,smug,0.5706229209899902
cocky,egotistical,0.5697280764579773
dramatic,pathetic,0.5417004823684692
dramatic,tragedy,0.5248720049858093
dramatic,tragic,0.5129561424255371
dramatic,traumatic,0.5050185322761536
dramatic,imaginative,0.502691924571991
fractured,fracture,0.8303083777427673
fractured,shattered,0.7707740068435669
fractured,broken,0.7116906642913818
fractured,smashed,0.6841423511505127
fractured,dislocated,0.6778861284255981
fractured,fragile,0.636447012424469
fractured,injured,0.6230888962745667
gutsy,courageous,0.639428973197937
gutsy,cowardly,0.5862107276916504
gutsy,bravery,0.5572037696838379
gutsy,coward,0.5445153117179871
gutsy,guts,0.5409269332885742
gutsy,trusty,0.5384448170661926
gutsy,fearless,0.533026397228241
indulgent,pleasurable,0.6308892369270325
indulgent,indecent,0.6156024932861328
indulgent,obliging,0.5898622274398804
indulgent,indignant,0.588239848613739
indulgent,vengeful,0.5713367462158203
indulgent,imprudent,0.5700451135635376
indulgent,spiteful,0.5644267797470093
intense,intense,1.0000003576278687
late night,late,0.5558226108551025
late night,morn,0.512126624584198
late night,sunset,0.5113930702209473
literate,illiterate,0.7857807874679565
literate,uneducated,0.6473451852798462
literate,bookish,0.6240876913070679
literate,educated,0.6025872230529785
literate,unsophisticated,0.5840404033660889
literate,erudite,0.5788059234619141
literate,savvy,0.5467343330383301
lively,vivid,0.6423884630203247
lively,energetic,0.6320418119430542
lively,vigorous,0.6156901121139526
lively,boisterous,0.6012753844261169
lively,fierce,0.6007556915283203
lively,playful,0.594092607498169
lively,excitable,0.5859705209732056
reflective,radiant,0.6662902235984802
reflective,spectral,0.586135745048523
reflective,radiance,0.5239343047142029
reflective,shining,0.5009472966194153
searching,shopping,0.5540646314620972
slick,sleek,0.5976616144180298
slick,clever,0.52627032995224
slick,savvy,0.5157474279403687
slick,sly,0.5152302980422974
slick,genius,0.5109384655952454
slick,wicked,0.5095605850219727
slick,wise,0.5077386498451233
stylish,fashionable,0.7263221740722656
stylish,sleek,0.615912675857544
stylish,esthetic,0.6078571677207947
stylish,showy,0.5835781693458557
stylish,trendy,0.5714410543441772
stylish,aesthetic,0.5660192966461182
stylish,unsightly,0.5542502999305725
theatrical,musical,0.6104069948196411
theatrical,playhouse,0.599783718585968
theatrical,performer,0.5952286124229431
theatrical,spectacle,0.5592158436775208
theatrical,operatic,0.5551981925964355
theatrical,production,0.5270795226097107
theatrical,burlesque,0.5040385127067566
wistful,sorrowful,0.7017052173614502
wistful,joyful,0.6523400545120239
wistful,mournful,0.6490685939788818
wistful,tearful,0.6293966770172119
wistful,whimsical,0.6029926538467407
wistful,hurtful,0.5930685997009277
wistful,hateful,0.5904647707939148
yearning,yearning,1.0
boisterous,boisterous,0.9999999403953552
brittle,fragile,0.71523118019104
brittle,rigid,0.5801505446434021
brittle,rugged,0.5588897466659546
brittle,shattered,0.5506644248962402
brittle,shaky,0.5500096678733826
brittle,unstable,0.5487298965454102
brittle,fracture,0.5437362194061279
celebration,celebration,1.0000001192092896
drinking,drinking,1.000000238418579
freewheeling,meandering,0.5892376899719238
freewheeling,plodding,0.5624403953552246
freewheeling,swerve,0.5566365718841553
freewheeling,tripping,0.5448534488677979
freewheeling,dashing,0.5358971953392029
freewheeling,rollicking,0.518926203250885
freewheeling,recklessness,0.51064133644104
gritty,grit,0.8049225211143494
gritty,grimy,0.5921429395675659
gritty,roughness,0.5723435282707214
gritty,crusty,0.5711458325386047
gritty,rascal,0.5678223967552185
gritty,rugged,0.5500262379646301
gritty,hardened,0.5491061806678772
mischief,mischief,1.0
politics,politics,1.000000238418579
society,culture,0.6616004705429077
society,humanity,0.6244416236877441
society,conformity,0.6063992977142334
society,civilization,0.5982505083084106
society,religion,0.5930909514427185
society,morality,0.5782989859580994
society,morals,0.5739971995353699
raucous,raucous,1.0000001192092896
rousing,cheering,0.5893251895904541
rousing,rollicking,0.5814405679702759
rousing,joyous,0.572195827960968
rousing,raucous,0.5700154304504395
rousing,raving,0.5656684637069702
rousing,rout,0.5632181763648987
rousing,raging,0.5495212078094482
school,school,1.0
visceral,corporeal,0.6230559349060059
visceral,venomous,0.5849481225013733
visceral,vesicular,0.5806624293327332
visceral,intestinal,0.5643549561500549
visceral,gruesome,0.5542486906051636
visceral,guts,0.5481843948364258
visceral,fleshy,0.5478594303131104
at the office,bookshop,0.5488485097885132
at the office,church,0.5095313787460327
comfort,comfort,1.0
earnest,earnest,1.0
laid-back,easygoing,0.6810315847396851
laid-back,mannered,0.5410788655281067
laid-back,boisterous,0.533069372177124
laid-back,sociable,0.5304271578788757
laid-back,gregarious,0.5113636255264282
laid-back,affable,0.5039641261100769
laid-back,unassuming,0.5003236532211304
rainy day,rainy,0.779412031173706
rainy day,overcast,0.599044680595398
rainy day,cloudy,0.5829030275344849
rainy day,sunset,0.5297620892524719
rainy day,hurricane,0.5275337100028992
rainy day,monsoon,0.5244061946868896
rainy day,storming,0.5134569406509399
reflection,radiant,0.5308849215507507
reflection,glare,0.5293073654174805
reflection,radiance,0.5008219480514526
relaxation,relaxation,1.000000238418579
reminiscing,reunion,0.5596673488616943
reminiscing,lamenting,0.5334251523017883
reminiscing,mourning,0.5220920443534851
reminiscing,amnesia,0.517298698425293
reminiscing,childhood,0.513197660446167
reminiscing,contemplation,0.5101727247238159
reminiscing,regretting,0.5098279118537903
sexy,gorgeous,0.7416194677352905
sexy,cute,0.6555380821228027
sexy,beautiful,0.6406405568122864
sexy,hot,0.6263120174407959
sexy,adorable,0.6163727045059204
sexy,pretty,0.6005509495735168
sexy,glad,0.5674425959587097
sophisticated,savvy,0.6805821061134338
sophisticated,intelligent,0.6731981039047241
sophisticated,cunning,0.5882954001426697
sophisticated,advanced,0.5762402415275574
sophisticated,sleek,0.5751345157623291
sophisticated,elegant,0.5715664625167847
sophisticated,competent,0.5658274292945862
sweet,sweet,1.0
affection,affection,0.9999998807907104
fondness,fondness,1.0000001192092896
amiable,amiable,1.0000001192092896
good-natured,mannered,0.6747404336929321
good-natured,courteous,0.6245903372764587
good-natured,unfriendly,0.6144782900810242
good-natured,affable,0.6131739020347595
good-natured,gregarious,0.6099504232406616
good-natured,compassionate,0.597183346748352
good-natured,easygoing,0.5932089686393738
gentle,gentleness,0.7914865612983704
gentle,polite,0.6004899740219116
gentle,caress,0.5755083560943604
gentle,courteous,0.5581983327865601
gentle,respectful,0.5359225273132324
gentle,crude,0.5199722051620483
gentle,lenient,0.5148301720619202
innocent,innocent,0.9999998807907104
new love,love,0.5977683067321777
romantic evening,romantic,0.7277364730834961
romantic evening,romance,0.6123406887054443
romantic evening,intimate,0.5274074673652649
romantic evening,dinner,0.5131199359893799
romantic evening,courtship,0.5129262208938599
romantic evening,sunset,0.5030570030212402
slow dance,dance,0.7617183923721313
slow dance,ballet,0.5656930208206177
slow dance,rhythm,0.5520017147064209
loss,loss,1.0
grief,grief,1.000000238418579
eerie,ominous,0.6787779331207275
eerie,uncanny,0.6302626132965088
eerie,haunted,0.6246569752693176
eerie,uneasy,0.6126731038093567
eerie,ghostly,0.591213047504425
eerie,sinister,0.5639653205871582
eerie,ghost,0.5409006476402283
enigmatic,enigmatic,0.9999998807907104
solitude,loneliness,0.7132023572921753
solitude,isolation,0.6857733726501465
solitude,secluded,0.6576645374298096
solitude,seclusion,0.6395413875579834
solitude,stillness,0.6335507035255432
solitude,confinement,0.6097575426101685
solitude,emptiness,0.6032699942588806
spacey,buttery,0.5144191980361938
spacey,sty,0.5131101012229919
spacey,ay,0.5126557946205139
spacey,shapely,0.5090546607971191
spacey,starry,0.50440514087677
sparkling,sparkle,0.7135331630706787
sparkling,glittering,0.7040377855300903
sparkling,glowing,0.6295344829559326
sparkling,twinkle,0.5861669182777405
sparkling,glitter,0.569063663482666
sparkling,shining,0.5573154091835022
sparkling,crystal,0.5448585748672485
trippy,heady,0.6019119024276733
trippy,freakish,0.5579293370246887
trippy,sketchy,0.55600905418396
trippy,trip,0.5485280752182007
trippy,wondrous,0.5256161689758301
trippy,delirious,0.5210736393928528
trippy,idiotic,0.5096310973167419
sex,sex,1.0
empowerment,empower,0.6471918225288391
empowerment,oppression,0.6388895511627197
empowerment,liberation,0.6319053173065186
empowerment,enablement,0.6181371212005615
empowerment,heroism,0.5822331309318542
empowerment,freedom,0.5660692453384399
empowerment,solidarity,0.5629855990409851
fiery,fire,0.6494973301887512
fiery,wildfire,0.6163496971130371
fiery,burnt,0.6146443486213684
fiery,radiant,0.591249406337738
fiery,explosive,0.567830502986908
fiery,fireproof,0.5666837692260742
fiery,fireball,0.5533550977706909
hanging out,hanging,0.5835068225860596
hanging out,friendship,0.5338649749755859
hanging out,lurking,0.5286300778388977
hanging out,lovemaking,0.5166190266609192
hanging out,cuddle,0.5130358934402466
hanging out,drinking,0.5011245012283325
music,music,1.0
rowdy,rowdy,1.000000238418579
street-smart,savvy,0.6220547556877136
street-smart,intelligent,0.5692259073257446
street-smart,prudent,0.5152203440666199
street-smart,sleek,0.5102337598800659
street-smart,wise,0.5078312158584595
street-smart,punctual,0.5003915429115295
swaggering,boasting,0.736506462097168
swaggering,stagger,0.5972517728805542
swaggering,deceiving,0.596790611743927
swaggering,pretending,0.5641161203384399
swaggering,pretensions,0.5628762245178223
swaggering,angling,0.5525355339050293
swaggering,babbling,0.5402626991271973
gloomy,gloomy,1.0
volatile,turbulent,0.6448053121566772
volatile,explosive,0.6369459629058838
volatile,erratic,0.5679969787597656
volatile,unstable,0.5614994764328003
volatile,persistent,0.5441254377365112
volatile,stable,0.5432814359664917
volatile,agitated,0.5274484157562256
melancholy,melancholy,1.0000003576278687
affirmation,affirmation,1.000000238418579
carefree,vivacious,0.534109354019165
carefree,serene,0.5173583626747131
girls night out,dinner,0.5186309814453125
irreverent,irreverent,1.0000001192092896
picnic,picnic,1.0000001192092896
pool party,pool,0.7752313613891602
pool party,fete,0.5362834334373474
pool party,banquet,0.5173157453536987
pool party,picnic,0.5171970129013062
sugary,sugar,0.731645405292511
sugary,savory,0.6774458885192871
sugary,sweetness,0.6255629062652588
sugary,slimy,0.6117656826972961
sugary,unsavory,0.6000510454177856
sugary,buttery,0.5995810031890869
sugary,sweets,0.5977022051811218
club,united,0.541880190372467
club,gang,0.523821234703064
club,discord,0.5237420201301575
club,join,0.5139837861061096
club,team,0.513866662979126
club,academy,0.5075546503067017
club,clan,0.5038368105888367
confrontational,combative,0.815496563911438
confrontational,belligerent,0.719149649143219
confrontational,aggressive,0.7002789974212646
confrontational,reactionary,0.6674419045448303
confrontational,hostile,0.6671227812767029
confrontational,aggression,0.6533636450767517
confrontational,conversational,0.6511210799217224
jealousy,jealousy,1.0
refined,polished,0.657439112663269
refined,seasoned,0.6382790803909302
refined,refine,0.5976672768592834
refined,hardened,0.5882664322853088
refined,refinement,0.5682533383369446
refined,grated,0.5640194416046143
refined,improved,0.5436251163482666
restrained,restrained,1.000000238418579
uncompromising,unyielding,0.6540906429290771
uncompromising,unwavering,0.6383571028709412
uncompromising,dutiful,0.6309108734130859
uncompromising,exacting,0.6226378679275513
uncompromising,combative,0.5968810319900513
uncompromising,unanimity,0.5923768281936646
uncompromising,vehement,0.581376850605011
celebratory,celebration,0.6642569899559021
celebratory,celebrating,0.617659330368042
celebratory,jubilant,0.6014387607574463
celebratory,celebrated,0.5997779965400696
celebratory,festive,0.5994947552680969
celebratory,commemorate,0.592199444770813
celebratory,triumphant,0.5881447196006775
rollicking,rollicking,1.0000001192092896
plaintive,plaintive,1.0000001192092896
poignant,indignant,0.5691092014312744
poignant,salient,0.5069014430046082
quiet,quiet,0.9999998807907104
wry,wry,1.0000001192092896
rambunctious,boisterous,0.6260108351707458
rambunctious,obstinate,0.6258111596107483
rambunctious,unruly,0.6223016381263733
rambunctious,irritable,0.6175839900970459
rambunctious,crabby,0.6086990237236023
rambunctious,recalcitrant,0.5976876616477966
rambunctious,frenetic,0.5940362215042114
background music,music,0.5820630788803101
delicate,fragile,0.5908592939376831
delicate,finery,0.5491800308227539
delicate,fussy,0.5377720594406128
delicate,dignified,0.5332896709442139
delicate,gentleness,0.526877760887146
delicate,precious,0.5176541805267334
delicate,elegant,0.5103742480278015
detached,detachment,0.7372588515281677
detached,estranged,0.6995131969451904
detached,isolated,0.6883324384689331
detached,unattached,0.6777647733688354
detached,disengagement,0.6692206859588623
