spotify_id,name,artist,genre,album,release_date,popularity,preview_url,cover_image
3YYnFEXCLNbaWuC0hIEnIS,Patient Number 9 (feat. Jeff Beck),Ozzy Osbourne,metal,Patient Number 9,2022-09-09,55,https://p.scdn.co/mp3-preview/97b90fce833301b21be53445170662620a3aa95b?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273b2396840a8fba4ef2785c09d
5m5I3KcV83zf2p2qbsnr3y,For the Love of God,Steve Vai,metal,Passion And Warfare,1990-07,55,https://p.scdn.co/mp3-preview/1ded30e7ae857e78d973b5d6897bc9e755e1128f?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273c64cc8bd8c3f931eee69c6ca
4j7GkwzZTidryYlrgvzY6u,Big City Nights (2015 - Remaster),Scorpions,metal,Love At First Sting,1984-03-27,55,https://p.scdn.co/mp3-preview/2c52cc1659638e200fed2185732f33715c97c7cc?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2739b0d8dc07c6d21bb337b78b4
0WSRrGVg1gO33MKIBPgBV2,Fight Fire With Fire (Remastered),Metallica,metal,Ride The Lightning (Deluxe Remaster),1984-07-27,55,https://p.scdn.co/mp3-preview/cd44f6c3fc7f9c8469518cfde4b7005bd8074f00?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273533fd0b248052d04e6b732c0
1bwsm58CrY1xbTKqpau4NA,Cheap Vodka,Acid Bath,metal,When the Kite String Pops,1994,55,https://p.scdn.co/mp3-preview/8b200220826ffa40983fdef70c4a41dc39edf7bb?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273b7e60bf3437eff4ac464195d
7sicPw7V9SYJl3Zjme9i4p,Heading Out to the Highway,Judas Priest,metal,Point Of Entry,1981,55,https://p.scdn.co/mp3-preview/23dfd63e5367bb66a40dcd65cda100e7b32adcb0?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273397a50d3dede88554925c717
7oJXOVieUvG8e9HDRhZGPK,Raise Your Hands,Bon Jovi,metal,Slippery When Wet,1986-08-16,55,,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac
46AtSShP5IL2Ls3uHpxmt8,Double Talkin' Jive,Guns N' Roses,metal,Use Your Illusion I,1991-09-17,55,,https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873
3NfLSMOVWDKfYDE0WAm7uf,Toes Across The Floor,Blind Melon,metal,Soup,1995-01-01,55,,https://i.scdn.co/image/ab67616d0000b2736bfb013eeeb7040dfe761315
6UGHk2cmbDC1oidVjXcCKo,Red Barchetta,Rush,metal,Moving Pictures (2011 Remaster),1981-02-12,55,,https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073
6E6uwOhAEHSzSvDewOBEvF,Don't Tell Me You Love Me,Night Ranger,metal,Dawn Patrol,1982-11-01,55,,https://i.scdn.co/image/ab67616d0000b273fa7b38cd2ce55c0a30c801df
5gpJr7OLgZWVYAyKWj0GuH,Ride The Wind,Poison,metal,Flesh & Blood,1990,55,,https://i.scdn.co/image/ab67616d0000b273ab1c39d5972e681e9662a35c
2Vy4z1ZUN7RvN7syWI2yef,Slaughter Of The Soul,At The Gates,metal,Slaughter Of The Soul,1995,55,https://p.scdn.co/mp3-preview/8ef46ab992c73a0b4b14689557ca449d1b12a639?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273c88cbdf5c897cfd7407196d9
2ekfM9Dcslm7l9Lh7HGT0i,Surfing with the Alien,Joe Satriani,metal,Surfing With The Alien,1987,55,https://p.scdn.co/mp3-preview/92a9ceed09d7aaf639d533de4de756d92d93dd89?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27373dd51cf8328c824f38919e6
3Rtv6zRNKpeSygXoaF9kCm,Beyond the Realms of Death,Judas Priest,metal,Stained Class,1978-10-27,55,https://p.scdn.co/mp3-preview/ccb855edb651fcd3be82fd005038b50e9474fa7d?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273a4c79ec8f98d1866d266f5af
5XUpAb2zC8G404RPkwb09H,Alone + Easy Target,Foo Fighters,metal,Foo Fighters,1995-07-04,55,https://p.scdn.co/mp3-preview/77799a50586a5bc9d12cb5cf7024925a3cd90b4c?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273126420226a30aa75a2f52691
5HkvAtKEPDLmchWYmepqYB,Hail and Kill,Manowar,metal,Kings of Metal,1988-11-01,55,https://p.scdn.co/mp3-preview/77e956782461cdd28d31b6179e2ef27ee65b8a36?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27365a0487dad311837ea91129e
2ybT2tUk0uqrjFE3ppf0et,Feels Like Tonight,Daughtry,metal,Daughtry (Deluxe Edition),2006,55,https://p.scdn.co/mp3-preview/3afe5c0d1c2bdae43f5fac94cda5bc619787d7dc?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27391eca63cca2e2a766e78f705
6A82LV89Dc6eMJI4ocqwUS,M+M's,blink-182,metal,Cheshire Cat,1995,55,,https://i.scdn.co/image/ab67616d0000b27375a98bb95ef4bc7faffc3592
0Nl9491E3l4mDUBlHhuWpD,Through the Never (Remastered),Metallica,metal,Metallica (Remastered),1991-08-12,54,https://p.scdn.co/mp3-preview/4bf0e24f6605f981830fbf93c6ec8017d58f841e?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2731f9edf15e43f4c2f4938b869
6485cn8SoHq6qPdmeQcw4x,Let Me Take You Home Tonight,Boston,metal,Boston,1976,54,https://p.scdn.co/mp3-preview/3037d67f0e4d96467d35118ba74e1a9de3846cf6?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2738c1fadcc997a65384f34d694
1d3iQh4fTm5D6iRtgrZPZ9,Megalomaniac,KMFDM,metal,Symbols,1997,54,https://p.scdn.co/mp3-preview/e775a13fabb5c7172b542fe7b7aabd2005c166db?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2732834cfa8b3f18b0d22946c29
28JSZ4KyzDXnnC2XnJX1db,Crimson Day,Avenged Sevenfold,metal,Hail to the King,2013-08-23,54,https://p.scdn.co/mp3-preview/df00c80a96ff9e87e355cfcac4a103e15f56a088?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2
1NURhO7dVP9msnwuY75tvd,El Santo Grial,Mägo de Oz,metal,La Leyenda De La Mancha,1998,54,https://p.scdn.co/mp3-preview/a2fcec60d06044b6a9ce716dbf9902a184b194da?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2732d53712ff7eb4d40d995a666
3YnJJhSe1cZJtOmhW7bYX1,Coma,Guns N' Roses,metal,Use Your Illusion I,1991-09-17,54,,https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873
7EFho37SrizYaQ2NVxLejd,Skin O' My Teeth - 2004 Remastered,Megadeth,metal,Countdown To Extinction (Expanded Edition - Remastered),1992-07-14,54,,https://i.scdn.co/image/ab67616d0000b2737b178f928742be1492c6fba2
0FO5CkdIFiKOJNETXTyCMS,Your Mama Don't Dance,Poison,metal,Open Up And Say...Ahh! (20th Anniversary Edition),1988-03-21,54,,https://i.scdn.co/image/ab67616d0000b273b4e4e7ee52c6fc8be77d8a33
1KxNmUInjFsoDFrLaTtpLZ,Something About You,Boston,metal,Boston,1976,53,https://p.scdn.co/mp3-preview/49197a97f3c97d6d233bbb4ba6274c882cfa851a?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2738c1fadcc997a65384f34d694
2nAUcVNxXpOTohdYdONend,Hollywood Whore,Papa Roach,metal,Metamorphosis,2009-01-01,53,,https://i.scdn.co/image/ab67616d0000b2730a33a60cf5c9a733d63ad9c3
4urd42euwvihhC3j1G8Jt2,Living In Sin,Bon Jovi,metal,New Jersey (Deluxe Edition),1988-09-13,53,,https://i.scdn.co/image/ab67616d0000b273901d0116a03d30a5c45bb99c
17UNl3uil4LWVBmjVm5p21,Precious Declaration,Collective Soul,metal,Disciplined Breakdown,1997-03-11,53,,https://i.scdn.co/image/ab67616d0000b27314495608ae4d6638115a1b35
0m5RdyFFcOKhut3sGkeWHG,Sometimes She Cries,Warrant,metal,Dirty Rotten Filthy Stinking Rich,1989,53,https://p.scdn.co/mp3-preview/b6a7c2bf7c10ff33bf5f473004109625fc27989b?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2737b3295756d991b0329acf882
21D0muOMLK4P0jrsAYKLij,"Long, Long Way from Home",Foreigner,metal,Foreigner (Expanded),1977-03-08,53,https://p.scdn.co/mp3-preview/832557be50fa55e6338cf9c94e294fd6f765e6f7?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273f05202b83eb981e943ca7767
2oHUKeJFudnmGCM08qsxhI,Miss You Love,Silverchair,metal,Neon Ballroom,1999,53,https://p.scdn.co/mp3-preview/f245488981d635a2784ebb5fa0270f8c36801885?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2731b0201a6273523f60b8b5406
0r8H7m8knNVn3iUXwQCnVo,Shot Through The Heart,Bon Jovi,metal,Bon Jovi,1984-01-23,53,,https://i.scdn.co/image/ab67616d0000b273ede118b5f0e159dd18d42b90
4CyElmiM9EF9aURGWlPZLi,La Villa Strangiato,Rush,metal,Hemispheres,1978-10-29,53,,https://i.scdn.co/image/ab67616d0000b273fe148db2d296efd0f703e61f
2hDopFcMjFcRi5IRpTSSyr,Street Of Dreams,Rainbow,metal,Bent Out Of Shape,1983-01-01,53,,https://i.scdn.co/image/ab67616d0000b273037dacfcb682d6ec0da10b05
3E03jj3nVNtFoMYQIweVdG,Soldier of Heaven,Sabaton,metal,Soldier Of Heaven,2022-01-07,53,https://p.scdn.co/mp3-preview/306b00135723720379053f5c6191842746844525?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27364679b3406cbd638cfd814e3
5xIEuJaUD6DEazs4Fu63vZ,Abigail,Motionless In White,metal,Creatures,2010-10-12,53,,https://i.scdn.co/image/ab67616d0000b27398ceb4669a4ab58b371dd6d9
3OghNV9ZOUbAj62CZptOEP,Your Love Is Driving Me Crazy,Sammy Hagar,metal,Three Lock Box,1982-01-01,53,,https://i.scdn.co/image/ab67616d0000b273d392b546e32e5da2400ecd41
140cSu65JC8smYw53nPP0q,Ice Queen,Within Temptation,metal,Mother Earth,2000-12-24,53,https://p.scdn.co/mp3-preview/60613c6e441a5c8c6792ce5560607f55ecdfa3c3?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273d01321d93e0a3a796ed6eea9
4tfWxyTBCJoN5gK358oL3W,Deep,Pearl Jam,metal,Ten,1991-08-27,53,https://p.scdn.co/mp3-preview/63a5fe8eb13c35ea72ccd3ed6413d719a66b9152?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864
1aVChMRP6I3ViAIlnW3WYS,Burn in Hell,Twisted Sister,metal,Stay Hungry,1984-05-10,53,https://p.scdn.co/mp3-preview/ffd7654b7a638db244b85bcf78b05444c89a558b?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2733469ef94acfa666fde83dec5
1k0GxoZYv3Yx5mNeXMOZN2,Vital Signs,Rush,metal,Moving Pictures (2011 Remaster),1981-02-12,52,,https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073
7vwxFi1ZGjYLQBWrzhlvSE,Livin' On A Prayer,Bon Jovi,metal,Bon Jovi Greatest Hits - The Ultimate Collection (Deluxe),2010-11-09,52,,https://i.scdn.co/image/ab67616d0000b273032da87dd5980cca49c8f01b
7kleAV1lfwHi3XNsLaAKHR,Free-For-All,Ted Nugent,metal,Free-For-All,1976,52,https://p.scdn.co/mp3-preview/5dd3afc623a6a6cc59506cca4141030006a25b05?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2733112eef32ffbdc94ac3721cd
3sRZqCxbnwiKKPe57WoT6S,One (Remastered),Metallica,metal,...And Justice for All (Remastered),1988-09-07,52,https://p.scdn.co/mp3-preview/6e6f8324c485631dcfe1d23c664c1057428dcc6a?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2738161357a12a172721e772e0d
6jCQsJUtU9XOtM2b8LkTBf,Keep Pushin',REO Speedwagon,metal,R.E.O.,1976-05-21,52,https://p.scdn.co/mp3-preview/30364c7782d14def216723671c3368d5593ac658?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273e5933a7dbefae52b575df733
6DZVWULzIED39omfY6ZTFC,There's Only One Way To Rock,Sammy Hagar,metal,Standing Hampton,1982-01-06,52,,https://i.scdn.co/image/ab67616d0000b27391c500e5ce12058cf4c569c6
1Gt07aYIpl5yJcTbH95s7v,Blood And Tears,Danzig,metal,Danzig II: Lucifuge,1990-01-01,52,,https://i.scdn.co/image/ab67616d0000b273f7a90f998d2d262b0621703c
4qWOEeCDVLZPXGzgxE8F7D,Build A Bridge,Limp Bizkit,metal,Results May Vary,2003-01-01,52,,https://i.scdn.co/image/ab67616d0000b27344971d48c21dbd132f2d506e
25suYHVUwWFTG6G31kuhZH,Screaming in the Night,Krokus,metal,Head Hunter,1983,52,https://p.scdn.co/mp3-preview/1e807a0721439e83df092ae14d985ca5f63b4871?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2733be5ab1a4c3fcb07d7bfe67f
1mr9ZUNWfCUClBDhYbCErx,If Looks Could Kill,Heart,metal,Heart,1985-07-06,52,,https://i.scdn.co/image/ab67616d0000b273aac099da610b063763c63117
1YiAY1oCmkFjUabQL9gos4,Dream Police,Cheap Trick,metal,Dream Police,1979-11-21,52,https://p.scdn.co/mp3-preview/d5590b99660913fdf9fb75dc9e027ee31936e934?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273746b53ccb07e293c8d87b78c
4bAQzjDk9ONZ8gvm5YKEGE,Dyers Eve (Remastered),Metallica,metal,...And Justice for All (Remastered),1988-09-07,52,https://p.scdn.co/mp3-preview/eb88b29d6bdf4002dd360221358d9b605794a613?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2738161357a12a172721e772e0d
2g02rt0UFudctbAnmJsm22,Astronomy,Blue Öyster Cult,metal,Secret Treaties,1974-04-01,52,https://p.scdn.co/mp3-preview/af3f7cf579404db13b05c4c8914e45b515f71bb7?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273407eab7e6414b8782345a4db
4lCF99jVlxFpiAPCuvPfga,Nothin' At All,Heart,metal,Heart,1985-07-06,52,,https://i.scdn.co/image/ab67616d0000b273aac099da610b063763c63117
3OmdRcmtINXx1JP9Km7W9H,Flight of Icarus (2015 Remaster),Iron Maiden,metal,Piece of Mind (2015 Remaster),1983-05-16,52,https://p.scdn.co/mp3-preview/2e4c9cceda88a25341baf9648b3478d67e76c854?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2734940b41e78363e8d6b334f97
4H3vuLX59XPqdtTpIesGyS,California Girls,David Lee Roth,metal,Crazy from the Heat,1985-01-15,51,https://p.scdn.co/mp3-preview/1f25736c20193639eace6019d2081becd4beac6f?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2736cf7c4cfee80ee7ec11bfd87
6GaFUMG9opnMytdc0lwnQw,If You Needed Somebody,Bad Company,metal,Holy Water,1990,51,https://p.scdn.co/mp3-preview/56100afc85ee886c9b0f92d41c3e5e9f05e41312?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2736530533285c6b948e50a474d
7ouSZGlGdhFjgbQpB7TZ1m,Killing Is My Business...And Business Is Good!,Megadeth,metal,Killing Is My Business...And Business Is Good!,1985,51,https://p.scdn.co/mp3-preview/397b2259397e331562ecde661c89072612b401a7?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2732df329bfcee1cbf47dfc7032
13ZS2V2RsGWguOYYvIqDN5,Save Yourself,Stabbing Westward,metal,Darkest Days,1998-03-31,51,https://p.scdn.co/mp3-preview/e68829b34bec96d7617baa7b80f1e32d14e397aa?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27359b55c58f91cad41e2180e94
3qXEqKdzI3MSGB1FlGMBz5,Creeping Death (Remastered),Metallica,metal,Ride The Lightning (Remastered),1984-07-27,51,https://p.scdn.co/mp3-preview/85810eb634156be2d40eaa4c256c4b4f8b28ef4f?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273b09e5084136821bf64d327f4
3KG03fcha5gJBLyze9919W,30 Days In The Hole,Humble Pie,metal,Smokin',1972-01-01,51,,https://i.scdn.co/image/ab67616d0000b2738dd34171843558c291df29fd
201NunZ5rsvabQoX2PxMlS,Bloodwork,36 Crazyfists,metal,A Snow Capped Romance,2003-03-15,51,https://p.scdn.co/mp3-preview/92ebff3cab55ecbb3edb994ebaf62058adefc41f?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273aecfab63ecf1b3bef25d4ec1
3JjY2L2bqql54j1SjnjQ23,(Can't Live Without Your) Love And Affection - Remastered 2017,Nelson,metal,After The Rain (Remastered),1990-06-26,51,,https://i.scdn.co/image/ab67616d0000b27343e681f8ce71d1cd113d10a9
5cHnoalJPx909Umw8EoroV,The Trees,Rush,metal,Hemispheres,1978-10-29,51,,https://i.scdn.co/image/ab67616d0000b273fe148db2d296efd0f703e61f
3DirQ2Hsctqp8pIIVDxz8L,Fireal,Deftones,metal,Adrenaline,1995-09-29,51,https://p.scdn.co/mp3-preview/8b206ce0d1b751aa98eb52d27d666aa9a5dab771?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273e0aa988082afc4ea586ab8dc
0SEd8AUWG3j4YFsFEVmGjW,Hell Bent for Leather,Judas Priest,metal,Killing Machine,1979,51,https://p.scdn.co/mp3-preview/c00a07e75317e3785b55ad230d503908db1bbec5?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2738192db1694959d5c711d39b3
0jeQNQBZ6YAxOauixu73an,Stormtroopin',Ted Nugent,metal,Ted Nugent,1975,51,https://p.scdn.co/mp3-preview/db44c2ae3d20c33f4b5b81beaa1b645b7c28b3ef?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273de2a7bf50b6f6c7a1e7e0dee
6nSKJWDpiNiLgmdofhgRXw,Ocean Planet,Gojira,metal,From Mars to Sirius,2005-09-07,51,https://p.scdn.co/mp3-preview/d0d6d4572b4f079f8e71b6efd4407097763bba7d?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273f7b11aeef189b2ec6857d90e
7qRxAH7ZRB2Ita3mebXfR3,Battery (Remastered),Metallica,metal,Master of Puppets (Remastered),1986-03-03,51,https://p.scdn.co/mp3-preview/f8609b4123738dfa7da086f353a42e4a91e1b796?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2732127e0afac383fb73d533a7d
0dw3dXWx6dgp7Ri3HeDBUq,Down Boys,Warrant,metal,Dirty Rotten Filthy Stinking Rich,1989,51,https://p.scdn.co/mp3-preview/8b0e11a22d7fa28f2fc9834d5b0e53103d627dd1?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2737b3295756d991b0329acf882
481S5BKOolPHU4VDkDBHqn,Anthem,Rush,metal,Fly By Night,1975-02-15,51,,https://i.scdn.co/image/ab67616d0000b27311079bb97e1f95d1a917ce0b
4qVhRdxvVdlPn3D0i0UFt2,"Blue Morning, Blue Day",Foreigner,metal,Double Vision (Expanded),1978,51,https://p.scdn.co/mp3-preview/99914a9203dc33fff75e35ab3b32c60ca5ce859b?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2735627aa0842d6287bbb223cbf
1Fu3vJJwVKY7c7JnTX3Mvi,Cryin',Vixen,metal,Vixen,1988-01-01,51,,https://i.scdn.co/image/ab67616d0000b273d9c142316e6bdbb46a93d0e8
0LKH8nMS8WFISQRo5RXGcq,Gimme Some Water,Eddie Money,metal,Life For The Taking,1978,51,https://p.scdn.co/mp3-preview/bd6049fc49b781d8eae49ee3fefc3e70b1ed6061?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2732f83471d096b73af48de9fa6
1BUTAQyk9QsdvRDghyMTC9,Everybody Wants You,Billy Squier,metal,Emotions In Motion,1982,51,,https://i.scdn.co/image/ab67616d0000b273607d4707a2043c0782ce690d
2iWfqSC03Hhcq0HPxRYe09,Slaughtered,Pantera,metal,Far Beyond Driven,1994,51,https://p.scdn.co/mp3-preview/0a428f5b2eca012e41b7a9c504302b8414d050b5?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27364fa027e7ef7ce20fa8b46f2
0SkmxNE5ydxiEN0hzJbMac,Ridin' the Storm Out,REO Speedwagon,metal,Ridin' the Storm Out,1973-11-09,51,https://p.scdn.co/mp3-preview/34304d9cb007633a6ec1b2a7d319341917e041ec?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273312debd93b5f8fbe32a4446b
2uduMoxSNLkDBhyLS2JroT,Used To Love Her,Guns N' Roses,metal,G N' R Lies,1988-11-29,51,,https://i.scdn.co/image/ab67616d0000b2734500f9135365f61270829503
6AzrwTzu1Vhl2t13h3fNVh,Half God Half Devil,In This Moment,metal,Ritual,2017-07-21,50,https://p.scdn.co/mp3-preview/3c0d259e8e65615174d5aaefa8aee4c11bd27233?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27305d9b34c8a670ec1447121c8
2YtVzmZzew1ILUdNueyWd7,Wait Until Tomorrow,Jimi Hendrix,metal,Axis: Bold As Love,1967-12-01,50,https://p.scdn.co/mp3-preview/5c5fc12b19c6c99679cc561520d3f52cf8ecdde1?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2
55cd3NlqktNjhAZcPvaUvk,You've Got Another Thing Coming,Judas Priest,metal,Screaming For Vengeance,1982,50,https://p.scdn.co/mp3-preview/59b10ced97b66f8fc7b339a76894150816e39ef3?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273a79a10cea4a05ade064a397b
1H8U9f2oVZpb4tmR7yO3ZQ,Self Destructor,Chevelle,metal,NIRATIAS,2021-03-05,50,https://p.scdn.co/mp3-preview/552d0bd7901f895300500af7c6309a3efdb1cfe0?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2739b042afdc75bdd6549a6bad2
0hBby0yygBY1u3m6tSpZgC,The Camera Eye,Rush,metal,Moving Pictures (2011 Remaster),1981-02-12,50,,https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073
2971X43d5vbNSprhcBnPHX,Piece Of Your Action (2021- Remaster),Mötley Crüe,metal,Too Fast For Love (40th Anniversary; 2021 - Remaster),1981-11-10,50,https://p.scdn.co/mp3-preview/2631ca694cf7e31bc26d174388e377966ae96bb0?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27376f894cc47aac2cd51393cda
2NrqjA3YUfNuZcmQzE2EJe,Flying in a Blue Dream,Joe Satriani,metal,Flying In A Blue Dream,1989-10-30,50,https://p.scdn.co/mp3-preview/7912320a7bd3832c7c19c1bf5971478d0ffc25db?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27378730c4cc1b0008db37c9948
5xy6EutTYrw9HJZE2ZYWth,Cool The Engines,Boston,metal,Third Stage,1986-01-01,50,,https://i.scdn.co/image/ab67616d0000b2736afc19da3f2a77ec9e9eda47
4SkDezIvfJfGcUrEq37KpF,Glorified G - Remastered,Pearl Jam,metal,Vs.,1993-10-19,50,https://p.scdn.co/mp3-preview/fa761e399c398f1096c8c4fb5940c613d58337bf?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273777344aba9d5b5785b4593a5
2s5eB1seiy3yZqYCdQucXj,The Gentle Art of Making Enemies,Faith No More,metal,"King for a Day, Fool for a Lifetime",1995-04-25,50,https://p.scdn.co/mp3-preview/f3d86659ab1ea5761f77fc5522b79e6c99d7a5ab?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b2739f3275c4cce1a239d37a7024
6lWFQo5NuR3y8Q6CHIRatA,Elimination,Overkill,metal,The Years of Decay,1989-10-10,50,https://p.scdn.co/mp3-preview/80203962bedaae8917585e2eba299a424561c4f8?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273c2114d3ba605083392f8f878
1cLfXnBwTFuRngRZfQeLof,Kick Out the Jams,MC5,metal,Kick Out The Jams (Live),1969,50,https://p.scdn.co/mp3-preview/68ef9b6372ef87e18db0f76354a4d252df7c02a1?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27336f68306b0c5babcd4235e45
5g1gAVk9YsWjJHBya5zM77,Shame In You,Alice In Chains,metal,Alice In Chains,1995-10-30,50,https://p.scdn.co/mp3-preview/567f1ae84fcd864bbbe58a4dad274023a4bf276b?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273bdcb34c7c881080832a051e2
2Mor7Tp1w61mPKozLewqey,Spacegrass,Clutch,metal,Clutch,1995-04-18,50,https://p.scdn.co/mp3-preview/366473dfe1bb648f07e21c97a72c9e6b7f6c8860?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273853e556975a104745111154b
0gqy8H7byrHRhBVtKkMVKy,I Wanna Go Back,Eddie Money,metal,Can't Hold Back,1986-10-15,50,https://p.scdn.co/mp3-preview/8d6224e9aa508ebcca15ea54521ab57edb287dc2?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b273b49692931b75588a8453d4c6
3fIxJ6rBAtEtPksHXkh2JW,In the Middle of a Heartbeat,Helloween,metal,Master of the Rings,1994-07-04,50,https://p.scdn.co/mp3-preview/a52f111d62bee3a7dfccbf28e2c0e7b99ac7c652?cid=41e30d788ec54f7c944ee6e242ba68bc,https://i.scdn.co/image/ab67616d0000b27386303ceacc1b046d1a75dd6d
64GaIxLU16MP3v3fPabp4f,Starstruck,Rainbow,metal,Rising,1976-01-01,50,,https://i.scdn.co/image/ab67616d0000b273fef85212f7a490f833612275
